!Required final counter 1 value =       2 ; Required final counter 2 value =       3
!       #iomp    #batch  #history       #no     #name        #reg  EdepA(MeV)      xA(cm)      yA(cm)      zA(cm)      tA(ns)        #reg  EdepB(MeV)      xB(cm)      yB(cm)      zB(cm)      tB(ns)        #reg  EdepC(MeV)      xC(cm)      yC(cm)      zC(cm)      tC(ns)
!ncol   Z   N jcl kcl nclsts 
!In/Out kf-code     E(MeV)      weight 

ge          0         1     45116         2         2 ;        21  2.3222E-01  1.0106E+02  6.8415E+00  3.5412E+00  3.3711E+00 ,        22  2.5371E+00  1.0600E+02  6.7314E+00  2.8816E+00  3.5379E+00 ,        23  2.5462E+00  1.1200E+02  6.4987E+00  3.4155E+00  3.7450E+00 ,

ge          0         1     56288         2        12 ;        13  7.9551E-01  1.1231E+02  1.1089E+00 -2.4000E+00  3.8370E+00 ,        21  3.1619E-01  1.0112E+02  4.3593E+00  3.1580E+00  3.3676E+00 ,        22  2.7852E+00  1.0600E+02  4.7628E+00  2.9206E+00  3.5323E+00 ,

ge          0         1     81138         2         2 ;        11  2.1781E-01  1.0108E+02 -2.4898E-01 -2.6201E+00  3.3867E+00 ,        21  8.2301E-01  1.0115E+02  1.3459E+00  2.9051E+00  3.5792E+00 ,        23  1.6828E+00  1.1200E+02 -1.7372E+00  2.8729E+00  3.8092E+00 ,

ge          0         1     85962         2         2 ;        21  1.5583E+00  1.0050E+02  4.6613E+00  2.4884E+00  3.3556E+00 ,        22  2.1091E+00  1.0600E+02  5.1040E+00  3.4137E+00  3.5435E+00 ,        23  2.3177E+00  1.1200E+02  3.7847E+00  2.7175E+00  3.7559E+00 ,

ge          0         1     87766         2         6 ;        11  1.4570E-01  1.0112E+02 -6.1243E+00 -3.2756E+00  3.3963E+00 ,        12  2.4555E+00  1.0600E+02 -6.4701E+00 -3.2915E+00  3.5609E+00 ,        13  1.3140E+00  1.1200E+02 -4.2110E+00 -3.3749E+00  3.7966E+00 ,

ge          0         1     92158         2         2 ;        21  4.8162E-01  1.0092E+02  3.0504E+00  3.4960E+00  3.3577E+00 ,        22  3.0208E+00  1.0606E+02 -3.6343E+00  3.3649E+00  3.6390E+00 ,        23  1.8400E+00  1.1200E+02  3.9776E+00  3.0291E+00  3.7557E+00 ,

ge          0         1     97338         2        29 ;        12  1.3172E+00  1.0653E+02  2.3800E+00 -2.8205E+00  3.5553E+00 ,        13  1.6312E+00  1.1200E+02  4.5162E+00 -2.7415E+00  3.7547E+00 ,        23  1.3171E+00  1.1285E+02  6.6609E+00  2.4000E+00  3.9636E+00 ,

ge          0         1    127222         2         2 ;        21  1.2699E+00  1.0048E+02 -1.0574E+00  2.4138E+00  3.3616E+00 ,        22  2.5372E+00  1.0600E+02 -3.1476E+00  2.7451E+00  3.5605E+00 ,        23  1.3217E+00  1.1200E+02 -3.0868E+00  2.5920E+00  3.7702E+00 ,

ge          0         1    144349         2         7 ;        21  3.0084E-01  1.0102E+02  5.2916E+00  2.6433E+00  3.3600E+00 ,        22  2.2122E+00  1.0600E+02  5.1479E+00  2.8719E+00  3.5268E+00 ,        23  2.9115E+00  1.1200E+02  6.0827E+00  2.6746E+00  3.7318E+00 ,

ge          0         1    164022         2         2 ;        21  8.8196E-02  1.0115E+02 -3.9775E+00  2.8808E+00  3.3777E+00 ,        22  2.7411E+00  1.0600E+02 -4.5203E+00  2.9169E+00  3.5412E+00 ,        23  2.2729E+00  1.1200E+02 -4.3867E+00  3.1019E+00  3.7499E+00 ,

ge          0         1    166547         2         2 ;        11  1.6460E-01  1.0111E+02  4.7103E+00 -2.5840E+00  3.3920E+00 ,        12  1.9026E-01  1.0600E+02  6.1188E+00 -3.5766E+00  3.5659E+00 ,        23  3.2520E-01  1.1223E+02 -3.0048E+00  3.5384E+00  3.8874E+00 ,

ge          0         1    173671         2         2 ;        21  1.0267E-01  1.0018E+02  3.1260E-01  3.3519E+00  3.3511E+00 ,        22  7.2428E-01  1.0699E+02  2.5412E-01  3.2192E+00  3.5781E+00 ,        23  2.4593E+00  1.1200E+02  7.5177E-01  3.3410E+00  3.7488E+00 ,

ge          0         1    219158         2         2 ;        12  2.7958E-01  1.0640E+02 -4.6355E+00 -2.4000E+00  3.7074E+00 ,        21  7.6772E-01  1.0075E+02 -4.3220E+00  2.8287E+00  3.3663E+00 ,        22  3.2296E+00  1.0600E+02 -3.9803E+00  2.5976E+00  3.5433E+00 ,

ge          0         1    222906         2         2 ;        13  4.9421E-01  1.1200E+02 -2.4187E-01 -2.4733E+00  3.8343E+00 ,        21  3.6105E-01  1.0110E+02  1.6179E+00  2.6303E+00  3.3749E+00 ,        22  7.3459E-01  1.0600E+02  1.6981E+00  2.4130E+00  3.5463E+00 ,

ge          0         1    240843         2        16 ;        11  6.7387E-01  1.0081E+02  2.9313E+00 -3.2640E+00  3.3759E+00 ,        12  2.7954E+00  1.0600E+02  3.0326E+00 -3.2878E+00  3.5504E+00 ,        13  7.4255E-01  1.1200E+02  4.8535E+00 -2.4435E+00  3.7700E+00 ,

ge          0         1    273346         2         2 ;        21  3.8495E-01  1.0098E+02  4.4189E+00  2.5974E+00  3.3769E+00 ,        22  2.6747E+00  1.0600E+02  3.3876E+00  2.5333E+00  3.5487E+00 ,        23  8.0646E-02  1.1221E+02  4.2124E+00  3.0363E+00  3.7587E+00 ,

ge          0         1    365550         2         2 ;        13  1.9418E+00  1.1200E+02  5.8431E+00 -2.8364E+00  3.9638E+00 ,        21  1.0370E+00  1.0059E+02 -3.7400E+00  2.8496E+00  3.3611E+00 ,        22  1.7358E+00  1.0600E+02 -2.9689E+00  2.5733E+00  3.5452E+00 ,

ge          0         1    379267         2        37 ;        12  2.0511E+00  1.0629E+02 -2.2082E+00 -2.5625E+00  3.5676E+00 ,        13  1.7407E+00  1.1200E+02 -4.7526E+00 -2.6178E+00  3.7792E+00 ,        23  1.0215E-01  1.1212E+02 -8.2263E-01  2.4000E+00  4.0849E+00 ,

