11.661835748792264	 5.260869565217392
11.009661835748787	 4.852173913043479
10.140096618357482	 4.365217391304348
9.391304347826079	 3.9391304347826086
8.763285024154587	 3.5999999999999996
8.231884057971016	 3.2782608695652167
7.724637681159421	 2.9739130434782615
7.144927536231886	 2.7043478260869565
6.444444444444443	 2.3652173913043484
5.6956521739130395	 2.034782608695652
5.188405797101446	 1.7826086956521743
4.415458937198068	 1.4173913043478263

5.479801132563428	 1.7168086093795074
5.250390154724216	 1.6047888419230623
5.026731172247737	 1.4758739197511508
4.827573906452044	 1.4004101496356314
4.553395460828465	 1.2800180616353305
4.278369822089446	 1.1591932469552346
4.096646898827307	 1.0989313532429414
3.8860302314174877	 1.0191403163294743
3.5877959602265124	 0.9279666863170569
3.2916350827128014	 0.8235854854691635
3.0222945556695056	 0.7506051902115971
2.7200918535693583	 0.6633261003173329
2.4208543273732555	 0.5548434031131235
2.1032683818611493	 0.4564074905615413

2.026735022455724	 0.2968818620992534
1.9060164392848065	 0.2727316644707949
1.7668926362172697	 0.2457487922705314
1.6372595542750614	 0.22624505928853755
1.5087789170409287	 0.20377250768555116
1.3858317091771883	 0.18695212999560826
1.2515888484026778	 0.16836627140974966
1.1132192187102787	 0.14614844093104962
0.9678078128972121	 0.12818620992534036
