7.8698224852071	    3.9288702928870283
8.248520710059172	4.179916317991631
8.650887573964496	4.464435146443514
8.98224852071006	4.732217573221757
7.49112426035503	3.635983263598326
6.994082840236687	3.384937238493723
6.42603550295858	3.041841004184099
5.78698224852071	2.7489539748953966
5.266272189349112	2.464435146443514
4.55621301775148	2.10460251046025
9.431952662721892	5.016736401673639
9.834319526627219	5.3179916317991625
10.331360946745562	5.635983263598326

5.175366178428762	 2.264226473969453
4.973346648912561	 2.1187387091476433
4.709920106524634	 1.9799022828050583
4.508277851753218	 1.8641402529150928
4.274700399467377	 1.739612415831828
4.034531735463826	 1.6160083757595665
3.8183976919662674	 1.4943751026441123
3.5688637372392367	 1.383088356051897
3.293852640923214	 1.219370996879619
3.055659121171771	 1.0877607160453278
2.7958943630714606	 0.9704590244703564
2.5254327563249004	 0.8383560518968631
2.191744340878828	 0.6937099687961898

1.6729800434836406	 0.41998668821907387
1.5525250561221784	 0.38306007959901656
1.4298251816237428	 0.34520300465912335
1.2788786170081134	 0.30523370325595295
1.1365492372686616	 0.2602249419307516
1.0019178760185954	 0.22337304228527963
0.857599915153872	 0.19088822179057038
0.722597352093755	 0.16052241948410056
0.5755218920686547	 0.1261902497996441
